,RT,m/z,polarity,ID,molec_class,Features Found,1700s_extract_blank_rep1,1700s_extract_blank_rep2,1700s_extract_blank_rep3,1700s_QCdil_025,1700s_QCdil_050,1700s_QCdil_100,1700s_QC1,1700s_QC2,1700s_QC3,1700s_QC4,1700s_QC5,1700s_QC6,1700s_QC7,1700s_QC8,1700s_QCdil_150,1700s_QCdil_200,1700s_resuspension_blank_rep1,1700s_resuspension_blank_rep2,1700s_water_blank_rep1,1700s_water_blank_rep2,1727_27_RBG,1727_28_RBG,1727_29_RBG,1728_27_RBG,1728_28_RBG,1728_30_RBG,1731_30_RBG,1731_31_RBG,1731_32_RBG,1732_27_RBG,1732_28_RBG,1732_29_RBG,1735_29_RBG,1735_30_RBG,1735_31_RBG,1741_26_RBG,1741_27_RBG,1741_28_RBG,1742_32_RBG,1742_33_RBG,1742_34_RBG,1743_31_RBG,1743_32_RBG,1743_33_RBG,1746_30_RBG,1746_31_RBG,1746_32_RBG,1748_29_RBG,1748_30_RBG,1748_31_RBG,1754_30_RBG,1754_31_RBG,1754_32_RBG,qc_rsd,qc_dil_mse,is_monotonic,is_id,superclass,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,coef_all_ogtt,pval_all_ogtt,coef_sex,pval_sex,coef_male_ogtt,pval_male_ogtt,coef_female_ogtt,pval_female_ogtt,qval_all_ogtt,log_qval_all_ogtt,qval_sex,log_qval_sex,qval_male_ogtt,log_qval_male_ogtt,qval_female_ogtt,log_qval_female_ogtt
vl_4745,13.899,909.64636,+,Unidentified,Unidentified,16.0,16.721519159998234,16.60604386962455,16.679953845869814,18.62614343335356,19.69952347690927,20.638228085409583,20.293963308311884,20.513397837390745,20.342968241695296,20.297673848499887,20.08895090058149,19.96507901172586,20.024748596783816,19.588580600552525,21.024673332964003,21.132423196130933,16.74524576333334,16.60743161414647,16.397973087016528,16.08095957982634,20.076200640352127,20.015460556002047,20.45744012977292,20.56879825935864,20.99467296974982,21.1947690657531,19.73287891892336,20.440606578329,18.72930960228893,19.464999864326103,19.865724522254517,19.34724106749216,20.61621284025725,20.391310648721195,20.303142402947536,20.175985298933185,19.8674548338475,20.153455933231196,20.076957061777,19.32815059097565,19.77656943807965,20.546686124027204,20.28214587577643,19.60603638993251,20.58640888797746,21.3457056321415,21.19002458006445,20.345571772421536,20.67316004608073,21.87961273196555,20.158210893645656,20.19733912080983,20.35537578240181,13.697053131813844,0.0598331479142657,True,False,Unidentified,,,,,lipid,2.211313865875411e-06,0.915280196340272,-0.058850399334394,0.7952779599659139,4.926582335055885e-05,0.2284243364646612,-5.619106992111895e-06,0.8733518714490397,0.958468505048439,0.0184221533215439,0.8452057242687067,0.0730375702923534,0.4716900141212443,0.3263433178563679,0.9672699316188826,0.0144523124178722
vl_4768,13.971,666.64178,-,Cer[NP] t18:0_24:0,Cer[NP],68.0,22.19117334722566,22.46876792961108,22.301054726538705,22.387158517644668,23.2745614995802,23.935894672002423,23.66637772551932,23.56157846836336,23.699535667230204,23.53169688001264,23.423393489690223,23.592208135653323,23.58752803871075,23.52570355927397,24.275480363466443,24.747267501121083,21.06971359560624,21.29518568851408,22.707436911934188,21.31367990530063,23.92661299167826,23.98443592292923,23.935509486229368,24.17017076207652,24.22296660057257,24.73574502956022,23.78370902357361,23.93054988740337,23.66085246435229,23.520698625184536,23.902355398218347,23.91065645069332,23.64323338449375,23.495977417706385,23.406370691770864,23.978097781523587,23.75773204106483,23.907287101670004,23.68042003407751,23.55801411229246,23.865346194152043,23.613465407457685,23.73775391767373,23.81974436880236,23.60929728914711,23.98642759026619,24.154682340699893,24.29962598725503,24.38528790730556,24.382231095271223,24.118925362084678,23.70206542430447,23.658310868487103,6.202472969612031,0.0828285341828628,True,True,Sphingolipid,42.0,0.0,42:0,False,lipid,1.82570893184252e-05,0.0527682661957239,0.0139283526577687,0.8955340131442536,6.329010283751669e-05,0.0087708990926563,1.4347705264426236e-05,0.2642185169389912,0.1417402363534775,0.848506847382845,0.9217874532690038,0.0353692074863099,0.1807567899964827,0.7429053797727507,0.9635596965624657,0.0161213738112868
vl_4769,13.971,712.6474,-,Unidentified,Unidentified,58.0,20.318006355156108,20.571747059803204,20.648472726515337,20.486977169268545,21.37588161356525,22.06950786477029,21.47361916281525,21.5442374737191,21.66391872485324,21.615639139109888,21.126194099101635,21.52437724965451,21.6268669001444,21.38030112650655,22.29849206755582,23.0259623262424,19.192570730231317,19.13612626213901,20.728013641281,19.18925801224357,22.159045381017087,22.032375281510863,22.230028793963783,22.403184740160462,22.40777223695807,22.79784679512706,21.981772438347814,21.91017649159436,21.528142834641137,21.613012380653853,22.00984946535359,22.014590667475588,21.71841875122556,21.673957972710088,21.50508574554233,21.575940310047304,21.947619579522275,21.977671544709445,21.547162203597196,21.567175251599704,22.02732354814818,21.98204914600817,21.995005246206244,21.78202011739465,21.77750549395532,21.59700354763524,22.37098378655311,22.468650370851485,22.508277456339567,22.524524216016093,22.149484008837277,21.86581076066792,21.738538879381984,11.545541607272916,0.0793577911881742,True,False,Unidentified,,,,,lipid,2.0473143782010785e-05,0.0580873429982543,0.0421152098554109,0.7284732573877404,5.2020026254436566e-05,0.0631976420872781,1.955897143820454e-05,0.2039185267303679,0.1512824207756733,0.8202115346580903,0.7977698499471105,0.0981223809730658,0.3274259695189265,0.4848868778517302,0.9635596965624657,0.0161213738112868
vl_4771,13.976,927.78522,+,Unidentified,Unidentified,36.0,17.308182957585604,16.972242397757118,17.101201025647377,19.443370422463435,20.19168817269629,21.94714555862245,21.67515309328683,21.90469436376068,21.777636030276422,21.799771358535853,21.62504545802775,21.626254243450585,21.18175793336103,21.13356205562768,22.45934508087609,22.77750619236036,16.975180847149137,16.87338995035442,19.392747246132163,16.792835010597553,21.57699393053113,21.238778345964924,20.65670950315792,22.008938878965598,22.472481406414158,22.726048303975137,19.861475731191238,20.53483440754096,19.20714214350451,18.160988795805693,21.029330033330996,19.73108511761739,21.194011971280062,19.33019321791307,20.21747214652908,20.75147060350639,20.934106137109563,21.51549484505404,18.13402270654215,20.176943488483182,20.55812968809321,21.17410648804593,19.590151571404764,20.55132007045796,21.513054707994584,22.477825331047686,22.625134043912112,22.28152193736541,20.324291082834748,22.51434491211707,19.840818666900283,19.732724186465948,19.28044942405532,14.730111940903528,0.1717165347816645,True,False,Unidentified,,,,,lipid,5.851838407025398e-05,0.1424459642393754,0.3263685164793941,0.4595393318647338,0.0002072749781278,0.0210284705756985,1.3812734014723442e-05,0.8222819609997819,0.2684667477115863,0.571109498343124,0.5679834245212095,0.245664338134072,0.2461109889600279,0.6088689944314739,0.9635596965624657,0.0161213738112868
vl_4772,13.976,1055.79224,+,Unidentified,Unidentified,28.0,15.840277149634987,15.852211080432932,15.72624995799461,18.379253070992256,19.70827550150155,20.62131540225569,20.51399325800303,20.574951112753368,20.51767113395748,20.241997303616586,20.153396519807647,20.22394359847782,20.053365584919995,19.8158510582362,20.98358306295682,21.51297577124497,15.931761821654623,15.829970924414546,15.976051152799666,15.749415985092092,19.744802632096192,19.15342980568389,20.073066210570374,20.096718219615465,19.90760565445517,19.936272607532587,20.807680286458996,20.70374115938681,21.316956323868084,18.322156941918607,18.855879205928414,18.860875818641286,19.44592700640418,19.38850338870283,18.779994635815974,18.576909337037755,18.298298511436453,19.133235793604527,22.62710038817359,22.429091474592227,21.54604029467069,22.23748063132261,22.938720610461417,23.295341349308007,20.493405304311924,20.82061569038809,21.62523005173311,20.16077592164253,21.061042866674946,21.580903034963622,22.250837140598083,22.76112979591319,21.673943059659315,14.297208493184977,0.0255006803389246,True,False,Unidentified,,,,,lipid,-0.0001548878634368,0.0003567957809063,-2.4467569144886,5.94932183193596e-10,1.9903780482524952e-05,0.6990209227636459,-5.478009340578499e-05,0.1972709220290517,0.0062637481536888,2.2031657122626966,3.1333094981529395e-08,7.503996704798696,0.8394489576095687,0.0760057058421147,0.9635596965624657,0.0161213738112868
vl_4784,14.02,600.61346,+,Unidentified,Unidentified,31.0,16.07295284302914,16.046357934794226,16.230529154460903,17.766019744933295,19.051746255051388,20.14062136724185,20.116658339803266,19.881818555223475,19.985492498641374,19.835935786201244,19.902493819015977,19.97553359423543,19.9021062706116,19.46293369835724,20.74542324958049,21.19099397905396,16.05211192847367,16.122156440081913,16.22646597428782,16.00814799540859,19.61445825894863,19.61425286098896,20.181052919795874,20.07823028711941,20.030266080095195,20.483343989896817,19.8173406616474,19.89872444076843,19.772155795061558,20.180930329411765,20.105032402633377,20.043700064089784,19.40182756237567,19.52344504987784,19.611783846185933,19.64471818461244,19.73347979652242,19.60220932822462,20.27339850276876,19.543808684179467,19.799945305134543,20.341805880036585,20.531758969160173,20.567098954486244,20.298813051797797,20.62971375073695,20.812583782547645,20.37809221922088,20.555144588462305,20.77701895382428,19.63818539021412,19.673375807013088,19.633360874088176,6.589636072013079,0.0302309351135987,True,False,Unidentified,,,,,lipid,-7.30964822488392e-06,0.5866218301815196,-0.3068804699007696,0.0302330350517194,2.588179264818055e-05,0.3164626369685232,9.903576120592656e-06,0.6333457495170194,0.7405026564741418,0.1304733791549378,0.0780951423134332,1.107375979337582,0.557199033528793,0.2539896455385912,0.9635596965624657,0.0161213738112868
vl_4786,14.022,694.63647,-,Cer[NDS] d41:1,Cer[NDS],67.0,16.6661994989747,16.907597788966925,16.756226161410645,21.22748864549702,22.30183707676984,23.30441086644529,23.11609167809492,22.973884095148065,23.0089403543414,22.946039949904304,22.865247563622653,22.8402140784967,22.696842612326726,22.664432968131727,23.682917649095643,24.24969442352189,16.47814550356952,16.32449105538362,18.85972970210762,18.983241159704995,22.754743893568826,22.77868554068202,23.006028597171507,23.056621651476355,23.07186310746724,23.706655577729705,22.886010335320847,23.00188990053939,22.81992765463074,23.20336601836152,23.123959329552356,23.04958193254814,22.609054309421484,22.90452254129609,22.615084101126467,22.801617945660343,22.81554587505999,22.79957305725369,23.438101724410096,22.829644555415776,22.87432487909004,23.683161659564675,23.62073223731483,23.58077858501383,23.29894462877291,23.855205505356757,23.69739350981068,23.37869961802659,23.655031692269866,23.79045628768492,22.6820200880182,22.792890459976448,22.674074971631363,9.241700734859135,0.010311398081302,True,True,Sphingolipid,41.0,1.0,41:1,True,lipid,-8.846377962965738e-06,0.4878697038913354,-0.3001668954887269,0.0253176528660692,2.6157142245005773e-05,0.2429136103176086,5.957625758839721e-06,0.7689984750915942,0.6626081365171719,0.1787432354887497,0.0695614472659199,1.157631390828838,0.4812388168586355,0.3176393496039956,0.9635596965624657,0.0161213738112868
vl_4814,14.102,648.63507,+,Unidentified,Unidentified,44.0,18.735911675726296,18.9128738907682,18.811846022897285,19.518462033518084,20.370816376516565,21.15468808193352,21.02586702714271,21.01314327438486,20.867973952823093,20.79703482021345,20.800380278032804,20.934020995948707,20.80014588510769,20.889003146776,21.59883195570311,22.06502693329629,17.636778575506604,18.223360288249754,20.073838027217803,17.87649458054173,21.621142191476316,22.17285607494559,22.258090638895748,21.42412482765329,21.689666997127755,21.59331596520264,20.88523012776565,20.963268422497464,20.81182370878504,21.17950486491917,21.551050685747743,21.466736043872583,21.488473030900032,21.18064745443461,20.541243084800197,21.18793027152452,21.323606710564928,21.575788953552998,21.32362429926853,20.40375242967941,21.9209411500274,21.449526311324774,21.06864796727974,21.169093523517372,21.178122817157597,21.690224091519354,21.7616167832247,21.898926618364225,21.77639962897621,22.21509218149703,21.24284951415696,21.15197112804682,21.063007719998254,7.048897853486224,0.041384499488482,True,False,Unidentified,,,,,lipid,8.448973529311512e-06,0.5576661074054663,0.1517163850919567,0.3324735851453875,1.2485341597786366e-05,0.7140504033814868,-3.5516913670907138e-06,0.8729160749705821,0.7173235682773162,0.1442848998147296,0.4451764953641629,0.3514677738142386,0.8456868020319322,0.072790447047886,0.9672699316188826,0.0144523124178722
vl_4838,14.164,725.53351,+,Unidentified,Unidentified,48.0,18.043820744207064,18.31321001627608,18.268189510849645,17.534689996952903,19.14679539282222,19.835089610630064,20.179578962012283,20.367041865808517,20.031247756284053,20.01863718812943,19.94738690902861,20.17049490880533,20.071185931154677,19.31713546277687,20.95494994271895,21.258988212860423,18.353935739574855,17.82823842536306,17.861449535092667,17.22347413196445,20.47632246708733,20.161401737987045,20.49259306174654,20.261731325860232,20.06363702257617,19.529719311177853,20.513799105886616,20.650259221225717,20.96483485013519,20.18011012645302,20.94792182296145,20.954826981607276,20.873367049878823,20.506661319387455,20.93458648849428,20.461513739243387,19.90270611473607,19.664835577051488,20.77544875614958,20.530701913610574,20.93224554802947,20.587850495816,20.95263142407952,20.785402052337474,20.351210241012307,20.223128172186488,20.630997118095667,20.35199591539508,20.683896638206537,20.504883814261163,21.011805882653587,21.04920414068347,21.0210421865888,10.004892055967266,0.1306332044728995,True,False,Unidentified,,,,,lipid,-3.566068580671461e-05,0.0029759818873377,-0.3348342500475056,0.0122848278238654,-9.896491664367048e-05,0.0017433669052195,-2.777774713672151e-06,0.8202721858860196,0.0195918807583069,1.7079238711135831,0.0375677960549175,1.425184282425662,0.1055845316870008,0.9763997020203944,0.9635596965624657,0.0161213738112868
vl_4862,14.241,659.5647,+,Unidentified,Unidentified,25.0,16.285355462192022,16.321555135903818,16.196761827236543,17.231071376674564,18.418242408566893,20.064082465030268,19.657939143061583,19.533654294136443,19.51993629184696,19.590188415258066,19.309373616903184,19.36573358819243,19.595145833609003,18.772361316485025,20.344251075514183,20.643648597228783,16.191019567641135,16.309019610729553,16.298333775374903,16.07300100029905,21.139479603254973,21.99602054031851,21.050361317103185,19.4459958922143,22.028794393672037,20.40491030683117,18.94500907336843,19.056821400599617,16.842603489631493,17.355235816193883,17.722451336187873,17.81861585597834,20.54662414516828,18.82581512973925,20.073369586719423,20.85242813823806,19.06698573972087,21.04360298230105,17.222499328485124,18.164841998403592,20.480088316490917,17.59039376262292,18.37169470495681,17.97508634913556,19.401034154402986,20.24583037477306,19.107555150644497,20.1901668420338,20.83773318113513,20.90518127037335,21.59551592528352,17.12058128141782,18.931639308648347,8.60814526183055,0.2761407330169979,True,False,Unidentified,,,,,lipid,6.750376325215886e-05,0.1676558761939532,0.9033640571090268,0.0881444835477989,0.0001293303541875,0.2963242216145189,-4.654028938758602e-06,0.9455039329739922,0.3004494718938896,0.5222285550182617,0.1722906606253885,0.7637382637521412,0.5371230632706767,0.2699261992607971,0.97939817470719,0.0090407097065427
vl_4872,14.264,891.71149,+,Unidentified,Unidentified,47.0,19.791465573835207,20.13497431129393,19.153666810319532,21.350390498426965,21.884770038132373,22.827598754321052,22.53945135465666,22.477859043908012,22.61210121340332,22.36700468699101,22.55242833472645,22.30663187634329,22.26531817466817,22.22961259898951,23.24077828015136,23.363443828855647,19.17491126186448,19.656019859566005,22.075726559397932,19.914320194525352,22.498313141285283,23.56889209938698,22.276365065846697,23.144907011154388,23.36460828536194,23.803967270329885,22.255342103543992,22.046452433610558,21.41347411659779,21.34657802156903,22.37910551322766,21.47842229286433,22.829413271029274,21.80698668631751,21.43175325527901,22.50263046364158,22.10129443954084,23.148293768265862,21.229058497165028,21.581294577125608,22.490161919748164,22.56088633422529,21.841245032923325,22.1421016968618,22.538869590527288,23.22420345969578,23.687725305529018,23.54081307693139,21.8212357307082,23.350739727948277,21.74874236817103,21.57516614537396,21.686604879662664,9.170396480773627,0.1043083667151262,True,False,Unidentified,,,,,lipid,3.904593104513013e-05,0.114962565226387,0.2490955392095084,0.3634543360907397,0.0001280830208188,0.0339316925980808,9.23074378739847e-06,0.7984491733295411,0.2338723429927357,0.6310211334530156,0.4772225908781458,0.3212790057781072,0.2801872693082939,0.5525516013656001,0.9635596965624657,0.0161213738112868
vl_4877,14.274,917.72723,+,Unidentified,Unidentified,30.0,20.412932932921503,20.568934214073444,20.471649435592084,21.83017244665588,22.681554360768523,23.430394161008056,23.297995222141772,23.38503360246302,23.1883700398677,23.117824958705835,23.078282512431358,22.93252947843349,23.000707725940945,23.06424679916984,23.777504107897293,24.063661430013717,20.44993607402126,20.55429407766899,22.521206385866883,20.477005596802925,23.439050234877858,24.225296386617863,23.204557414850985,24.111977878800168,24.329105655716404,24.28567741879871,23.194780134227816,22.72073187009135,22.119899550561065,22.607408089179334,23.11333001196239,22.44934768052834,23.542491017135617,22.92203987670821,22.870311473161017,23.032227760094347,23.115126569226877,23.74018763560276,21.78555610500287,22.26740642401757,23.30058789177229,22.96110343332468,22.24882928145572,22.40357187462649,23.498150766833195,23.82218116068516,24.313928450336924,23.92645624150235,22.143534584408386,24.29083364770207,22.232211913544763,22.227208781299318,22.61305035879536,11.23355178357109,0.0827977393941676,True,False,Unidentified,,,,,lipid,4.456014296360484e-05,0.0655293830186552,0.506429980762539,0.0546096648349634,9.182213449034982e-05,0.0556325584074493,4.558659929562378e-06,0.9053829865199204,0.1647794565031436,0.7830969339220395,0.120576881842795,0.9187359513213684,0.3185633648815033,0.4968041699806811,0.9739515875719954,0.0114626301571983
vl_4879,14.281,1045.73621,+,TG 22:6_22:6_22:6,TG,72.0,15.81634139731698,16.11884226414991,15.859831047611449,20.5790599744466,21.9059116600764,22.790151126824053,22.641550404776588,22.64914378509451,22.561936143707037,22.56785294533429,22.356762757305933,22.34313060466296,22.264800897446275,22.03039491940701,23.124814385273915,23.36524956308448,15.883150304269936,15.98676697598698,15.94902404902742,15.803485613478763,20.71281571404034,20.85442349731768,21.162834079147377,21.71252982557116,21.98701645011102,21.784004192467386,23.44543216849499,23.147527659656927,23.87317018236768,19.12027365636391,20.32873762117003,19.81297957959519,21.19124752935017,20.598525551317763,20.230245539452135,20.387711886478343,20.196269761150194,20.650648569885995,24.223613227335345,24.15092098431033,23.259647869396524,24.19043582860285,24.79245044287696,25.229534997020654,22.990136973297325,23.388421485391987,24.0339037312288,22.356817464696253,23.01949359864572,23.582527348433207,23.986933440451185,24.391858255290483,23.84356888055522,10.762955328746669,0.060233959741837,True,True,Glycerolipid,66.0,18.0,66:18,False,lipid,-0.0001601150571157,0.0020136886089145,-3.057226577441667,4.0601428787988114e-13,9.009630131604948e-05,0.144112077897124,-2.2430800706718526e-05,0.4992693082233179,0.0149138812597731,1.826409318965,3.849015449101273e-10,9.4146503457394,0.3940539598463681,0.4044443039131374,0.9635596965624657,0.0161213738112868
vl_4902,14.346,682.63696,-,Cer[AP] t18:0_24:0,Cer[AP],43.0,17.61440295484785,18.64422260186977,17.815906490623206,18.687063490992085,19.112132371186668,19.863944492558726,19.665534752596127,19.75310902911877,19.481396403130752,19.559469232287043,19.511109242420808,19.645691549096632,19.59005418344739,18.96424255284317,20.434299952371425,20.59515591816424,16.952119075919335,17.111311024352926,18.552291692932844,18.467974430976493,19.01372442282453,18.653194400494,19.65840640779717,19.580970764853504,19.636326987765536,20.01549861013368,20.061781271300063,20.545357557045417,20.009643738069048,20.22926045677192,20.0478953577317,20.410091462725145,19.173669495748907,19.4258829496678,19.213277855370603,19.03284413813958,19.274977008561454,19.22336761411236,19.294682801545925,19.679589579778973,19.859405394533287,19.480641812380902,19.467056550694043,19.70968684616139,20.022850479664594,19.91732238423522,20.85307660198773,20.144332288571075,20.24259406341683,20.645674456383727,20.257171215445457,20.058329636013656,20.106406174109203,6.604496376581055,0.1623167737924179,True,True,Sphingolipid,42.0,0.0,42:0,False,lipid,-1.7113548041515297e-05,0.3070609586757876,-0.5137965184499489,0.0027680170595833,-6.459864372704218e-06,0.8762565724942792,2.337634562925349e-05,0.2223266147794294,0.4740941186069163,0.3241354323047631,0.010331024301122,1.985856616885853,0.9302253423567488,0.0314118330724351,0.9635596965624657,0.0161213738112868
vl_4903,14.348,648.63501,+,Unidentified,Unidentified,25.0,16.08756450797109,15.988673677704996,16.06313730671878,17.45364830640615,19.15984593874963,20.00257564924021,19.803989635139107,19.702867378019853,19.89588363793731,19.89231940253642,19.705049916530108,19.726410646558765,19.7121799032866,19.26502646545634,20.667311024570367,21.17753410242483,16.172889733028217,15.991432685068226,19.031630039361023,16.015136904724574,20.18145521964287,20.37977460182276,20.845426891018253,19.613554671057496,19.50319973675076,19.95464627942657,19.81472969804479,20.12122613653616,19.933228623576685,20.15489381835606,20.214925085855505,20.009383256093457,19.749547192054216,19.635167695661,19.75978297884117,19.691024452450108,19.921396824262047,19.574058423602683,20.63908024828528,20.2824416656914,19.90325548421432,20.05307462266154,19.9863243018322,20.369242206617127,19.874386412995914,20.00362646790713,20.090438778457017,20.07302661772301,20.36794915771392,20.36240042318783,20.02812732249197,20.19809027163359,19.987440407010865,6.132601600271563,0.0726046724186064,True,False,Unidentified,,,,,lipid,-1.98645133149702e-05,0.036263668293887,-0.1701224607948224,0.10532472784828,-4.218229105925822e-05,0.1471467318413653,-7.675379252547834e-06,0.4505081288640853,0.1119803177283547,0.9508583045899596,0.1931292882014884,0.7141518601420647,0.3940539598463681,0.4044443039131374,0.9635596965624657,0.0161213738112868
vl_4904,14.351,1037.70789,+,Unidentified,Unidentified,51.0,15.909891682971717,15.811000852487144,15.88546448146082,20.05803097266986,21.38193504971153,22.44599845100302,22.218050664009944,22.316151596280463,22.37286828233509,22.15432943319272,22.040078403820207,21.98668865766493,22.034058220045612,21.532041430828546,22.863169454525323,23.094076137898966,15.99521690786253,15.81375985996157,16.098688566728573,15.83746407943505,21.32308987693715,21.18706578777064,22.04178374003473,21.985025375034763,21.372455368853924,21.5414175876933,22.579498447382733,22.626234508383583,22.65123292374195,20.739315361685204,21.1982870670429,21.14218562928892,21.36693054386099,21.435611799033715,21.088667929216964,20.928381096280653,20.847962812986264,21.18467131411145,24.26816082402296,24.01743140422293,23.476377976786235,23.5142974806365,23.828639962578603,24.17771285591638,21.895676398594983,22.45683721393423,23.131640385452684,21.6327989577426,22.39382085281138,22.730889447466563,23.69762311522632,24.22128116827882,23.74093556476065,10.44113162348546,0.061327754029689,True,False,Unidentified,,,,,lipid,-0.0001348864622119,4.481871735170626e-05,-1.8767593300079009,3.118519816287073e-09,3.6163220395345934e-06,0.9054678447613488,-7.078304629897869e-05,0.056420301065139,0.0035094954376632,2.4547553178333223,1.0194333744276365e-07,6.9916411524890245,0.9452639278060232,0.0244469148913844,0.7605072105460042,0.1188966639443215
vl_4905,14.352,843.73798,+,SM d44:1,SM,59.0,16.375609114649954,16.350422580110227,16.351181913242034,18.899941820191223,20.346625609414332,21.304194429205424,21.08146139995696,21.108828222831757,21.24105939583122,20.958038382490567,21.06478708718705,20.99448076485919,20.96283655230907,20.45213703652328,22.032469626405405,22.50162729263125,16.460934339726833,16.279477291722998,16.56440599832858,16.303181511172742,20.01570085914044,20.26324402990664,20.163387274526016,20.34729314328176,19.80908349415857,18.974006040774665,21.700822965040476,21.843672473687857,21.415523933772985,20.956684501973708,21.325631802005557,21.0737270126484,20.950771124380235,21.04954813782731,20.975222103574875,21.10257093420734,20.94937337748808,20.50371718122517,22.053964246672955,21.74544558612344,21.317621056048942,21.69347050718124,21.6111054855208,21.785169424675185,21.452491823330902,21.12839688056225,21.29878422561762,21.156310732581805,21.12443826279014,20.92444333012064,21.848227023537262,22.08569924758393,21.85152760769407,7.081011334646324,0.0449456189283847,True,True,Sphingolipid,44.0,1.0,44:1,True,lipid,-7.194264593363045e-05,0.0005991193985494,-0.9936200884444436,2.8167858364718987e-06,-7.760016650753269e-05,0.1261768790789009,-1.188099825797208e-05,0.4643403035607382,0.00738898846818,2.131415011233855,3.1050150848550694e-05,4.507936285582924,0.3841843530115692,0.4154603269785232,0.9635596965624657,0.0161213738112868
vl_4907,14.355,859.63,+,Unidentified,Unidentified,18.0,17.94425851135483,17.953716310841042,17.6947050946027,19.29406579689339,20.39220543328864,21.112733688102907,20.830633234975203,21.0443402579668,20.81859759398438,21.255084380171557,20.838038615448426,20.9492271729422,20.731858431074443,20.52198175191993,21.59639396949393,21.65126384416522,17.772780707208547,17.82164102285275,18.019345539274745,17.729172081159952,20.687043785169443,21.79347673921213,21.137651543575352,21.790931902001457,21.89858203557753,21.84181782087624,20.737045159099264,20.943882248776813,19.78592770267084,20.38898945453043,21.033928971212305,19.80657825081216,22.01675898980876,20.44581788505645,21.270733916194047,20.85543633696136,21.07667717937698,21.554999234933803,20.650788809203213,20.318485245134426,20.46361698638932,21.113417253095044,21.408089824664177,20.894626479896505,21.831009656557967,21.762402909596293,22.206453273016592,22.07980423082871,21.60478408736636,22.781509787290275,20.837698540291868,20.52647838063356,20.8192261439131,12.9447291910344,0.0668419890934362,True,False,Unidentified,,,,,lipid,1.9479109639872465e-05,0.3966008414835205,0.0196701186629908,0.937861658201231,7.042477390844831e-05,0.1807231785309139,1.3811933560511631e-05,0.7042826340348574,0.5713945254200266,0.2430639249460358,0.9509014459623176,0.0218644922031636,0.4308591095280122,0.3656647204602542,0.9635596965624657,0.0161213738112868
vl_4912,14.382,561.52869,+,Unidentified,Unidentified,54.0,15.92305654630124,15.897870011810149,15.810422789894984,19.64242737552512,20.94158201463136,21.86023517565428,21.571342646858493,21.70837147246745,21.605764464027157,21.582945842304134,21.392770933704277,21.44900281950952,21.403316113731066,20.99264465420476,22.503129595035272,22.91651779522171,15.814079687501849,15.835471430535955,16.132636657261127,15.850628943033431,22.953547113851403,23.68708493400366,22.927440413014462,21.582788970598788,23.876050261113637,22.90294991954617,21.49682380314004,21.38570332103227,20.26251788521291,20.24730772796464,19.730959689787216,20.573917537602235,22.181560139880624,20.873440230465462,21.72721522426284,22.479104340133183,21.213045223751,22.693416600381116,19.20733956777524,20.619729140808836,22.14867655923037,20.24430988567628,20.608412285176254,19.7425588873636,21.285450362047825,22.26943057072962,21.53522475083861,22.152304545155147,22.691241215948704,22.2113310610902,23.31419694762272,19.8682577731939,20.96459618142334,8.207380931733898,0.0121154086139003,True,False,Unidentified,,,,,lipid,7.162297332784229e-05,0.0670012278665912,0.7539827360089952,0.0779357408656105,0.0001271185040378,0.2103735139075344,2.0732081401986365e-05,0.6976735122094125,0.1666052141096562,0.7783114109507383,0.1582078850976419,0.8007718750162428,0.4593214336759787,0.3378832882855045,0.9635596965624657,0.0161213738112868
vl_4920,14.4,945.70306,+,TG 18:2_20:5_20:5,TG,107.0,17.483491958619418,16.990531962178274,17.634727532781117,23.58144516933996,24.590874117010905,25.364200913626032,25.142798549858075,25.128651936368698,25.22340301821041,25.010882753280164,24.955981120238068,24.990430378042905,24.989112286142248,24.554986831867936,25.83115863081376,26.062551903053496,17.827834553239704,17.916281416532982,18.45568328991921,17.346719625585372,25.44537465039202,25.05755239323945,25.88335969725665,25.36650032048161,25.480833319469266,25.100487770882616,24.826698577064835,25.078880720864927,25.175084395733556,25.335647180949096,25.291958511457697,25.16980719866673,25.388395301358152,25.404854715667632,24.9449196996163,24.94090410652301,24.83125464362539,24.88644834804606,26.58039705728596,26.180787223807645,25.67121581748492,25.600978235761687,26.01014609115064,26.135636438187596,24.933921560325068,25.44982775453296,25.750842886925987,24.916781468845425,25.885995040800232,25.98569745191629,26.179406885769197,26.33766410234617,25.44354942290941,7.110775893172569,0.0407003827768764,True,True,Glycerolipid,58.0,12.0,58:12,False,lipid,-5.3047825096900114e-05,0.0001916428750942,-0.4394196501419136,0.0072017887117365,-3.025451593527943e-05,0.1833501527987451,-4.975343529871963e-05,0.0356454094228886,0.0045419361397331,2.3427589763154235,0.0236238605492259,1.626649129659657,0.4308591095280122,0.3656647204602542,0.7605072105460042,0.1188966639443215
